	('Cluster: cluster-0', u'Majority Tissue: central_nervous_system', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-1', u'Majority Tissue: endometrium', 'number in clust: 14', 'Max Pct: 0.357142857143')	('Cluster: cluster-2', u'Majority Tissue: lung', 'number in clust: 28', 'Max Pct: 0.392857142857')	('Cluster: cluster-3', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 36', 'Max Pct: 1.0')	('Cluster: cluster-4', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 20', 'Max Pct: 1.0')	('Cluster: cluster-5', u'Majority Tissue: autonomic_ganglia', 'number in clust: 22', 'Max Pct: 0.5')	('Cluster: cluster-6', u'Majority Tissue: breast', 'number in clust: 34', 'Max Pct: 0.852941176471')	('Cluster: cluster-7', u'Majority Tissue: lung', 'number in clust: 76', 'Max Pct: 0.434210526316')	('Cluster: cluster-8', u'Majority Tissue: large_intestine', 'number in clust: 22', 'Max Pct: 0.863636363636')	('Cluster: cluster-9', u'Majority Tissue: lung', 'number in clust: 29', 'Max Pct: 0.241379310345')	('Cluster: cluster-10', u'Majority Tissue: skin', 'number in clust: 31', 'Max Pct: 0.967741935484')	('Cluster: cluster-11', u'Majority Tissue: kidney', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-12', u'Majority Tissue: thyroid', 'number in clust: 4', 'Max Pct: 0.5')	('Cluster: cluster-13', u'Majority Tissue: bone', 'number in clust: 9', 'Max Pct: 1.0')	('Cluster: cluster-14', u'Majority Tissue: central_nervous_system', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-15', u'Majority Tissue: lung', 'number in clust: 8', 'Max Pct: 0.75')	('Cluster: cluster-16', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 46', 'Max Pct: 0.586956521739')	('Cluster: cluster-17', u'Majority Tissue: endometrium', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-18', u'Majority Tissue: liver', 'number in clust: 13', 'Max Pct: 0.846153846154')	('Cluster: cluster-19', u'Majority Tissue: endometrium', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-20', u'Majority Tissue: stomach', 'number in clust: 4', 'Max Pct: 0.75')	('Cluster: cluster-21', u'Majority Tissue: central_nervous_system', 'number in clust: 78', 'Max Pct: 0.666666666667')	('Cluster: cluster-22', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 10', 'Max Pct: 1.0')	('Cluster: cluster-23', u'Majority Tissue: pancreas', 'number in clust: 4', 'Max Pct: 0.75')	('Cluster: cluster-24', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 26', 'Max Pct: 1.0')	('Cluster: cluster-25', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 30', 'Max Pct: 1.0')	('Cluster: cluster-26', u'Majority Tissue: bone', 'number in clust: 41', 'Max Pct: 0.19512195122')	('Cluster: cluster-27', u'Majority Tissue: kidney', 'number in clust: 35', 'Max Pct: 0.885714285714')	('Cluster: cluster-28', u'Majority Tissue: pancreas', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-29', u'Majority Tissue: lung', 'number in clust: 41', 'Max Pct: 0.390243902439')	('Cluster: cluster-30', u'Majority Tissue: breast', 'number in clust: 2', 'Max Pct: 0.5')	('Cluster: cluster-31', u'Majority Tissue: lung', 'number in clust: 36', 'Max Pct: 0.916666666667')	('Cluster: cluster-32', u'Majority Tissue: central_nervous_system', 'number in clust: 33', 'Max Pct: 0.151515151515')	('Cluster: cluster-33', u'Majority Tissue: autonomic_ganglia', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-34', u'Majority Tissue: large_intestine', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-35', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 17', 'Max Pct: 1.0')	('Cluster: cluster-36', u'Majority Tissue: lung', 'number in clust: 58', 'Max Pct: 0.362068965517')	('Cluster: cluster-37', u'Majority Tissue: pleura', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-38', u'Majority Tissue: soft_tissue', 'number in clust: 3', 'Max Pct: 1.0')	('Cluster: cluster-39', u'Majority Tissue: ovary', 'number in clust: 35', 'Max Pct: 0.6')	('Cluster: cluster-40', u'Majority Tissue: lung', 'number in clust: 3', 'Max Pct: 1.0')	('Cluster: cluster-41', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-42', u'Majority Tissue: central_nervous_system', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-43', u'Majority Tissue: large_intestine', 'number in clust: 42', 'Max Pct: 0.5')	('Cluster: cluster-44', u'Majority Tissue: breast', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-45', u'Majority Tissue: stomach', 'number in clust: 1', 'Max Pct: 1.0')	('Cluster: cluster-46', u'Majority Tissue: skin', 'number in clust: 19', 'Max Pct: 0.894736842105')	('Cluster: cluster-47', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 34', 'Max Pct: 1.0')	('Cluster: cluster-48', u'Majority Tissue: lung', 'number in clust: 2', 'Max Pct: 1.0')	('Cluster: cluster-49', u'Majority Tissue: lung', 'number in clust: 75', 'Max Pct: 0.413333333333')
IGKC	-0.341898585561	-0.292014089571	-0.304604255051	4.07653318207	-0.0472737684169	-0.439895254245	-0.272501220854	-0.288495999971	-0.213309991994	-0.24485578839	-0.317722188497	-0.137141218539	-0.601367397311	-0.348541503334	-0.460933794275	-0.224475693198	-0.295131138582	-0.262840063177	-0.223246804581	-0.444975236504	-0.359992048377	-0.380379618685	3.49145010116	-0.240156941454	0.0769186794853	3.66223899558	-0.372744174725	-0.0406469658089	-0.419772654453	-0.322033366945	-0.307769347831	-0.416915490817	-0.313817723215	-0.513462343146	-0.271792795542	0.893396641189	-0.305141204655	-0.39937338247	-0.187190466526	-0.261545010238	-0.53507217947	0.516352785534	-0.134964370648	-0.267877823038	-0.218776972841	-0.68327844126	-0.292598121422	0.856788312588	-0.261501733314	-0.305651528683
FAM65B	-0.673041858461	-0.688246621306	-0.437517539645	3.18903670176	1.49112967934	-0.1985967467	-0.412000049957	-0.493341124249	-0.609588469785	-0.349940296147	0.0900635758017	-0.718089502447	-0.551132231977	-0.669514292798	2.18811443525	0.123233054504	-0.479373052885	-0.578756123441	-0.0403557533793	-0.638954928634	-0.582261189737	0.120503444031	2.63197226889	-0.641126389977	0.366227872244	0.135775787448	0.30270410774	-0.612457320991	-0.787593520717	-0.602864381984	-0.10384831309	0.2903907764	-0.521557615798	-0.620090063347	-0.602548348165	1.9900276696	-0.44956336866	-0.655340342329	0.351305162755	-0.21957020057	-0.590623741969	-0.369785815982	-0.831629539675	-0.613782054069	0.865330527861	-0.823926135096	-0.416145604382	1.39005847022	2.62741910719	-0.570130102694
ICAM4	-0.765046158766	-0.537013184456	-0.152313041976	-0.119319618832	4.81788603132	-0.381079750373	-0.5261732127	-0.467856653979	-0.315306040184	-0.352654234464	-0.326046488759	-0.302094820703	-0.55239092192	1.90144708405	-0.615072903637	-0.495699931604	0.0645088960505	-0.717787796254	0.738284458915	-0.621039669527	-0.0942608167535	-0.451938507796	-0.334534557982	-0.331258897522	1.45196755879	0.790191308765	-0.330257108739	-0.471028498792	-0.463233482444	-0.489255584811	1.19877209691	-0.592410062432	-0.522658571433	-0.608354447036	2.424902676	0.0661458046804	-0.347426452875	-0.359284162887	1.03684988163	-0.35657656164	-0.425783879902	1.54408518204	-0.377638027013	-0.36765868111	-0.349428942269	-0.630825145841	-0.414157120481	0.353220464927	-0.636483407487	-0.186914098697
KLB	-0.42165751005	0.154369491172	-0.145733170915	-0.283717143723	-0.334083726481	-0.384527575499	0.047516463217	-0.222939198177	-0.23843942204	-0.375882949397	-0.367003933805	-0.458602763321	-0.4182392717	-0.387364699218	-0.427378490932	2.11652772728	-0.342252596294	-0.387042853319	3.64863884542	-0.263159926746	-0.147720719589	-0.416759790403	-0.29108602131	-0.4000234825	-0.350103545176	-0.305754273585	-0.392485847549	-0.295106573596	-0.506611607649	-0.327325331347	-0.462777931164	-0.256403074346	-0.382146098312	-0.298752509576	0.121501175044	-0.294878937232	-0.24031577401	-0.442750689544	-0.355556412307	-0.152419167318	0.326276084109	-0.317555010994	4.63285436987	-0.20338506647	0.544046432527	2.10147555501	-0.383861549379	-0.352240608173	-0.405522829344	-0.253638061164
PPM1K	0.0233630580489	-0.944931786029	-1.12206869857	2.33040661904	0.835584125139	-0.386054194858	0.229936474579	-0.320738648826	-1.29905197359	-0.750361040335	0.959739825008	-1.69659246998	0.0535504922771	-1.08880462798	-0.375626320063	0.212717706151	-0.361386649829	0.238333277938	-0.33325773108	-0.243398865895	0.0688066455276	-0.168660775634	2.60361684813	-1.77056271931	0.983597652346	1.63623568408	-0.0753118392114	-0.532690975649	-1.89417009355	-0.316601425819	0.302294814128	-0.724204556474	-0.372903991065	-0.0996943189283	0.642170989685	1.89077102992	-0.883690683765	0.783366261728	0.360858220724	-0.436335761226	-0.0669091448854	0.455544310921	0.276538250108	-0.842865295939	-1.51525035889	1.26848119427	0.150902459895	1.78764566981	0.671898769759	-0.144235431842
SLC38A1	0.0780812548906	0.42928757328	0.403026095833	0.720571807832	-1.22454743741	0.465259028095	0.745795645629	0.112343806658	0.527069149965	-0.311087758482	-2.78514342894	0.974328126988	-0.122236658726	-0.427654851255	-0.587178093039	0.270669413341	0.464821171	-0.170062392468	0.316530357886	0.526275295927	0.115378067898	-0.46721970397	0.939294443625	0.465894027035	-0.657762249579	0.845865511271	-0.399359055024	0.831555946386	0.0817467893386	0.24231785147	0.745456354281	0.51664453289	0.0356084188185	-0.517545637133	0.609542860173	0.658780808676	0.433370798301	0.469432356219	-1.60523721787	0.687322990583	0.56016100974	-4.41818969669	0.620058198041	0.150567788007	0.642865854646	-0.740848119903	-2.27120769647	0.491875036113	0.388666956412	0.138814669702
FAM198B	-0.699405481567	0.371089053189	-0.531361801771	-0.811686779233	-0.456394754976	-0.71654222369	0.899110850368	0.0158143094431	0.378453633957	1.0914536422	1.46987968584	-1.31983463438	-0.65441092485	-0.649258111733	3.69846161119	-0.667356011317	0.120738685944	-0.412560799624	0.537102568763	-0.955694873253	0.559021173696	1.17977234883	-0.875786882654	0.528990615947	-0.598169463177	-0.882307293739	1.48210040254	0.132182467372	-0.350423958728	-0.254094425684	-0.210997147153	-0.525970296467	-0.249234975407	-1.01689103622	2.72873802847	-0.906896383104	0.285906043289	-0.494424728908	-0.4367327529	-0.0258694255048	-0.44337781817	0.215308476502	-0.944928345773	0.903203085354	-0.865635088788	0.202263966679	1.84761620367	-0.831854387521	-0.97511416167	0.116008114722
LOC100506687	0.179870455583	-0.0361933945636	-0.262708170126	-0.762436764809	-1.2931535246	-1.3339565674	-1.09298881426	0.79457389629	0.0536257135822	-0.131491754473	0.724680618831	-0.0355661857299	-0.141448911982	-0.314885612977	-0.170825307173	0.396489540939	0.271733270033	1.45650270891	0.414964345568	0.37141054466	0.0160355575149	-0.396332381429	-1.04503476743	1.4329956458	-0.210432573974	-1.17451671775	0.414160167902	-0.761392851136	0.507673658976	0.283758823388	1.80721789743	-0.0796249839666	0.277753211295	-1.06942104005	1.15978280465	-1.31722486852	-0.102153345278	-0.433520321383	-2.06618031656	0.0644291216313	0.758050492964	0.796847323729	-1.08769844806	-0.422756689125	3.06641533487	2.07739415608	0.533927911011	-1.37030031409	-1.61643837328	0.868389798494
S1PR1	-0.632215922487	-0.384594419614	-0.662027829604	0.338021640029	0.727688165372	-0.155511646595	-0.847583814327	0.193603873048	-0.666114358073	0.0644781192947	-0.86934071452	-0.751199503174	2.47282189775	-0.614612211321	0.63802380617	-0.723024918694	0.0393624908008	-0.924870830584	-0.582453136403	0.885764630114	-0.709050355635	0.427809537084	2.11504927553	-0.875020065181	-0.73481466878	0.924945804865	0.846780950482	-0.123131677533	-0.76351578744	0.583318516354	-0.649517147176	-0.560819885121	1.20782616985	-0.994103290579	-0.793549769274	0.232583916738	-0.054929116319	1.26169697808	1.9254523841	-0.143245764837	-0.979377204103	-0.725247417513	2.78929181029	-0.915187040672	-0.819912487399	-0.50704295211	-0.463535062084	2.25467649047	-0.842729349293	-0.460918109964
PIWIL4	-0.666964013482	-0.238119381148	-0.451569216567	-0.666283649123	3.67859996319e-05	-0.455257749271	-0.583316430702	-0.332575407528	2.09254543372	-0.615791236192	-0.556084558784	-0.372055121751	-0.433391709316	0.198808160194	-0.547509881405	-0.524944782865	-0.232068819793	-0.471806091263	-0.487712267498	-0.364382027312	0.661063836218	-0.538068414548	-0.602783803365	0.466335963228	2.91342486569	-0.646089508514	-0.108823287618	-0.0160185685276	-0.592032492994	-0.345428657952	1.58678065447	-0.194721755876	-0.575174947114	-0.552269073962	0.379588855942	-0.264334582609	-0.279716977941	-0.57437552851	-0.750790350164	0.0805170192717	0.3388193291	4.77731945314	0.226131128423	1.3131708377	0.163780538118	-0.117374674175	-0.583127328236	0.114456068765	-0.592592870608	0.0207762367273
FRMD4A	1.73103757112	1.62602506836	-0.745851486919	-1.2330134528	-1.06646848341	0.248291919779	0.550474372332	0.129836419036	-1.05317446027	-0.75859396124	1.39726613384	1.24584242308	1.90550734681	-0.544047288116	0.304840005014	-1.18526232351	-0.318378899317	0.587491599761	-0.138823101217	-0.210909271842	-0.408522549897	1.0122839168	1.21679481076	-1.11617765327	-0.801168455901	-1.18955053111	1.51020475916	0.775815880748	-0.851860796551	0.273021908702	0.627892352367	-0.516374400998	1.46338067437	-0.319542974072	0.21787765131	-0.898147018355	0.000681629156316	1.46969531363	0.294802264059	-0.184384594756	-0.806260857301	-0.201040923612	-1.17392633982	-1.23421793945	-1.18249935072	-1.5821160927	1.94916734787	-0.806979958205	0.701231068649	-0.712169271355
IL15	1.50776484036	0.844192068882	-0.278686957693	-0.797503549641	-0.417026354631	-0.676647233329	-0.844928835115	1.17234823345	0.0798952707136	-0.843385131596	-0.77128619911	0.512687858692	1.50644013238	-1.28042293243	-0.0812841855679	0.013557586092	0.679295063949	-1.04505062637	-0.598189306003	-1.34905603055	-0.185203059604	1.01122802369	2.12142566436	1.26056184903	-1.14488358316	0.558580428022	1.07137507515	2.15680515976	-1.46128060555	0.144550229949	-0.379668293959	-0.926275049788	0.739995215044	1.15298675322	-0.880115469029	-0.791036415992	0.25360070647	0.526525190176	1.55135190414	0.874969684994	-0.648605452074	-1.16861202237	-1.03783064894	0.132820706318	-1.07799190514	-1.37622185462	-0.192372999771	0.807438513318	-1.24355895226	0.816727496137
LIPH	-0.751211999258	0.449774751421	0.45493878364	-0.722695979675	-0.0816268158785	-0.862585501623	0.777314070351	0.320973671765	2.08587334925	-0.683279946947	-0.616838484831	0.620980977111	-0.838971239135	-0.602248729214	-0.202994197537	-0.0690630768346	1.06993799727	-0.905416787981	0.419675667059	-0.984234233133	1.70578153348	-0.605647154678	0.350125679915	3.47565883071	-0.709867421235	-0.10840578174	-0.710794842166	-0.0151004161611	-0.607819273686	-0.330143402748	1.4066814369	-0.65843662487	-0.716679165753	-0.936070524645	0.0830735022597	-0.72018846146	1.18649668123	-0.486968003326	-0.872417413693	0.00369228436433	1.47835885851	-0.880862773523	-0.69905817611	1.75569574412	-0.183471807385	-1.09914034609	-0.481175947837	-0.615475866467	-0.770230559837	1.88408713611
TINAGL1	-1.09496138777	0.873849271159	0.734087342847	-0.785872416515	-0.974601332107	-0.996262336883	-0.351076656451	0.623966026609	1.46613056731	-0.855081246858	-0.794476391314	0.553038339432	0.994255929382	-0.962969498018	-0.391286114249	-0.716171522238	2.29833910063	-1.18928567055	-0.149833533698	-0.308571544417	1.91462958852	-0.497044404863	-0.828552542726	1.44454847032	-0.989656498969	-0.790008370834	0.444347538082	1.01274187264	-0.972274526717	-0.118162387626	1.73419172147	-1.04839844881	-0.161248498358	-0.938891277744	0.880971622927	-0.918778969681	1.74139531908	-0.0573325750557	-0.876973434422	1.45745028865	0.0331222793144	-1.02483040423	-0.68735596679	1.10662094401	0.461667107457	-0.605698528129	-0.024188965587	-0.887691103342	-0.464255411746	1.68643863684
ANXA9	-0.288699895128	0.546545140199	-0.181432920021	-0.676960405415	-0.230808281131	-0.731661396808	2.19231591736	-0.487474542782	1.94414595728	-0.644263831728	-0.606325884712	-0.734287346364	-0.650312663056	-0.797639836539	-0.660042962723	-0.184909382508	0.356698087602	-0.740949261877	2.0896400855	-0.687671159973	2.82667650576	-0.680428441583	-0.64067669632	1.63558882383	-0.498912530467	-0.107117954785	-0.680987897542	-0.418424540554	-0.0401488593049	-0.599340114997	1.67619271823	-0.559284959049	-0.700927593386	-0.815505097911	1.73592901804	-0.73003108068	1.64258186676	-0.958469934907	-0.740750911434	0.599246770055	-0.196981733572	-0.668019422631	-0.971116853171	1.03307091799	0.890208764376	-0.450225286814	-0.698871682956	-0.512162458229	-0.162365077003	0.965348325085
TMEM71	1.85027991983	-0.625447978047	-0.581275802687	-0.168036354559	-0.342024132193	-0.741961405284	-0.612567785816	0.0555641639281	-0.63913925684	-0.690909645164	-0.498134247781	-0.896353109195	1.02719932509	2.07075756155	1.55640794251	-0.662540246485	0.403797034845	-0.748920122604	-0.681622101911	-0.675670104241	-0.763410451109	0.190156242055	-0.539613679889	-0.720301067344	2.45671874984	-0.359448801002	-0.145919231528	-0.546338521433	-0.813476206923	-0.312191073872	-0.211156860557	-0.766150817068	0.590841286191	-0.790665645628	-0.613052763727	0.342856641633	0.015832217667	2.23124161024	-0.265142512248	-0.575409799771	0.469162353223	2.70343848299	0.516263588371	-0.650792559688	-0.619398528401	-0.881749490581	-0.260878099087	2.38945313717	-0.767284738252	0.297012883775
ETS2	-0.120938760299	-0.0638247977745	0.252820316468	-0.414460810775	1.56072384343	-0.518518171538	-1.26894382474	0.169323961609	1.99166764086	-2.05447386679	-1.12376820379	-0.460993688843	-0.0467561416461	0.0561481170657	-0.885857930546	1.05433881222	1.07187941868	-2.18038031735	0.278534113431	-1.36077179151	0.773944605685	-0.0443711902758	-0.932400749548	0.128248772832	0.900374340135	-1.95677311055	-0.408802178296	-0.392309509143	-0.888287980934	-0.653648951038	-0.361547071473	0.676746284428	0.260889476966	-0.0806970490063	0.255300767385	1.65864392418	0.687587103074	0.223512760876	-0.865633810166	-0.75464733424	1.58115411545	0.169607952241	-0.478257252214	1.49944200566	1.37754345235	2.05062303976	-0.630696743582	0.599365059619	-0.388882527232	0.0582238788951
NGFR	-0.312279450961	-0.500958601461	0.419509407426	-0.359822359336	-0.441845995403	0.15143387773	-0.379935826566	-0.343939973855	0.0283212302011	-0.0942661959858	1.52552380745	-0.274234707383	-0.467395543331	1.57592787686	-0.399105878095	-0.390987730653	1.12738180912	-0.642521525856	-0.402605303287	-0.550571761154	0.0336012892146	-0.0122560474691	-0.441050831769	-0.408240993459	-0.347145095302	-0.384447210273	-0.484271724869	-0.408738095954	-0.236642537733	-0.318356435105	-0.725179936204	-0.197426557064	-0.277487351755	1.12105980476	-0.356946547943	-0.235955177264	-0.0998210528243	-0.485137328608	4.70998207767	-0.190944992618	-0.558345540426	-0.645338195625	-0.448657635332	-0.481325256398	1.33305267096	-0.60193706919	3.2474285868	-0.378954380831	-0.687246563555	-0.300899027304
SLC6A15	0.982157537521	-0.433621163204	0.459457194034	-0.748223334781	-0.759029765223	1.89416519748	-0.555402935173	-0.29602006223	-0.866294051015	-0.0706566854669	1.66259073833	-0.297148317918	0.496202853579	1.19705361589	-0.965004935323	0.553352968699	0.594144378	2.42692138485	-0.776598610334	-0.874728840092	-0.82492829567	-0.239643227377	-0.873019525491	-0.842669125147	-0.771767841863	-0.585471666802	-0.713293477319	-0.287078706148	-0.94381916935	0.2205947476	-0.404160603987	0.613980471678	0.48202834718	1.13799234108	-0.763627332723	-0.856297551019	-0.355301031663	1.94232445176	0.0328882605872	-0.151448979298	-0.985922491005	-0.972192113676	3.15742954244	-0.848396339355	-0.689019189189	0.14627347402	1.01651204354	-0.667049116353	1.13171772686	-0.729952790939
PLSCR4	-0.55375614103	-0.508621784257	-0.0751974234591	-1.15187810224	0.580178196774	-0.754307877547	-0.962543628061	1.18739320071	-0.166309341323	-0.74383679407	1.0508031727	2.02166177171	1.63279494466	0.0553088880187	1.0637256721	0.0945851213617	-0.0833778681217	-0.998620410408	-0.0540574445001	-0.716402790972	-0.087921383884	1.07833182573	-1.23069530409	1.7710822241	-0.60513531168	-1.08536334445	2.27678845295	0.197429176128	-1.07363530955	-0.265973523967	-0.598786999839	-0.70932261332	0.282813207141	-1.32553581813	0.930209558495	-1.11638858542	-0.22221881285	0.782012551146	-0.192796622886	-0.181326450573	0.621047187956	-1.44340799047	0.836159179732	-0.119027945299	-1.18694984082	2.22261361857	1.27339138639	-0.602422643625	-1.3574111904	0.214899960865
NPDC1	0.356101747014	-0.284008063452	0.0889907087198	-1.97389682573	-1.59655277546	0.663888463352	1.74306042969	-0.00183718491626	0.239124594043	0.532192505378	-0.349505970005	1.04085691819	-0.121434428461	0.565118429049	0.171950236419	0.961952485921	-0.251696129325	0.989994683718	-1.07038495994	0.0440333398809	1.07730382508	-0.253204538378	-2.14304299021	0.314625157646	-0.89253592294	-1.31135609603	0.864209505313	-0.299914311944	1.30561765268	-0.051501931937	-1.12903676344	0.82878856727	-0.247934497437	1.40408954492	-0.447842647356	-1.7459260539	0.0367367638449	0.91963012077	-2.04828400747	0.0195091418887	1.07553156819	-1.9226853373	1.51160144177	0.781236745599	1.0196191631	0.0569739441103	-0.615714478827	-0.814521367554	0.851686768397	0.108392830078
FAM69A	-0.00315716134373	0.197104156949	0.286101623014	1.15796516201	-1.97005986772	0.0901559190253	-0.941346951263	0.339884695671	-0.113817291909	0.40569365553	0.643410846921	-2.04518501052	0.513579387323	-1.3317042327	1.82223391865	0.19377134496	0.799892609606	1.13249674723	0.65451086504	0.273123591008	-0.120249411541	1.09456456334	0.869094556583	-0.902876549984	-2.10506775673	1.54331489782	1.71497432277	-0.0914123164222	-0.735304871369	0.264961137412	-1.27672554669	-0.38629742699	-0.158504758579	-0.156756165102	-0.379854032424	0.00642998481831	0.246360151509	-0.129051946204	0.934221332443	-0.563862710858	0.219587918271	-2.62082302771	2.34765022007	-0.398710630572	0.0163994102209	-0.0317062175412	-0.133460520387	0.22874563998	-0.78809587873	-0.612198374906
TBC1D9	0.953512981167	0.600370552669	-0.338180281672	-0.74603927441	-1.78852503098	0.650282460771	1.17461015003	0.500203848014	-1.59252457238	-0.170761600821	0.761800007282	0.855735019405	0.666675920625	0.692988839009	0.908396990038	-0.290593778233	-0.0643946852372	1.62635777603	0.388196874501	0.295726635018	0.397058674009	0.689711400143	-0.441478407515	-0.300985419243	-1.67605969749	0.0213022192949	0.908510618667	0.491056806402	-1.26122406852	0.153730048216	-0.135737360099	0.12101388393	0.435382663124	0.824131484136	-0.258066282367	-1.40111288905	0.183332851105	-2.17178575115	0.898729144909	0.325855373032	-0.179458113035	-2.08383660623	2.09460381293	-1.07103358752	-1.68993885654	-0.428826355284	0.7297255717	-1.64860383324	1.41539837678	-0.0252345319338
FBXO32	1.11668029756	-0.0558282491763	-0.440684344493	-0.744575850098	-0.940058376901	-0.672812273318	0.398057235689	0.400870874114	-0.549702412737	-0.882738605897	1.39560952169	2.69904529919	-0.187250402821	-0.650265047601	3.33382401106	0.0895359615449	0.546076088032	-1.00369651343	-0.990355086306	-0.936263561553	1.02187851407	1.13608244131	-0.575394716413	-0.0875238550167	-0.706062746739	-0.090399974777	0.0706247150115	-0.0817512921295	-1.26399370977	-0.659152458862	0.211863409959	0.290885864293	0.2620999169	-0.721454410233	-1.02769685329	-0.796452474901	0.0342759817178	0.462811472153	-0.976739339782	-0.391237876456	0.218239726809	-0.384613717852	2.90219457055	-0.467955890157	-0.892292578074	-0.802708352684	0.965187084882	0.145994055293	-0.039097388637	0.316921318269
FEZ1	1.13154494103	-0.822898195321	0.2785196078	-0.517096483513	-0.30259606326	0.887581253115	-0.736311949013	-0.314708685228	-0.942719055906	-0.329454734617	0.408038568978	-0.843857115317	1.62434166535	-0.314061919069	2.47753179943	-0.773393516648	1.33375031439	0.00639974383513	-0.839936514906	-0.135787634033	0.0287939140083	0.533579525164	1.17008868786	-0.746267315232	-0.104717121593	-0.352817072312	1.74985369488	-0.243075599267	-0.22183628975	-0.233865683756	-0.571831820756	-0.451334279301	0.02149096751	1.76005168404	-0.813285488246	-0.84947683644	-0.0807577120807	-0.700029509984	-0.900612180356	-0.557072581292	-0.892473299108	3.19270044956	-0.225767293927	-0.927050673081	-1.21146804426	-0.991956442745	1.32270068272	-0.738056237525	1.42579310442	-0.666187256245
PAWR	-2.05884201044	1.0472101948	0.926243029676	0.408532476129	-1.99529844802	-0.865461740022	0.553654628118	0.903429005526	0.50524713792	-0.119765900315	-1.40755650711	0.289813537861	0.349013768322	0.11099893781	0.494162083463	0.481883059284	0.687573958553	-0.904712671309	0.617648333107	-0.789628474842	0.71207320638	0.316320188434	0.386487403861	0.382701304626	-1.808360552	0.128736405394	0.660733562939	0.671392683257	-1.01700163722	0.713563893342	0.696373068972	0.169270034055	0.603961499546	-2.59274585355	1.04198186189	-0.878788319301	0.959171320965	1.47749437352	-0.429228858743	0.89690498633	0.82814256671	-2.45923148239	-1.2707011144	0.663251744672	0.324969338198	0.226191364272	-0.885133177465	-0.850910650607	0.14992941866	0.948307021158
TET1	-1.68652903349	-0.39774810788	-0.292823171356	0.133559538771	1.00954671415	1.61171555869	-0.357363714447	-0.60128767243	-1.02021572106	1.36660026161	-0.363554502711	-1.93189284318	-0.583161461223	1.13620807343	-0.579337680599	0.21845875675	-0.706566753095	1.41026900819	1.23342447855	0.343819901472	-0.795304974725	-0.237910165011	-0.608243611996	-1.29007058268	0.285085711367	0.219648034978	-0.648814697759	-1.15137829269	-0.532953861044	-0.295306438029	0.597644259856	1.00640267122	-0.742323393428	2.89941159967	1.78250244099	-0.802818646333	-0.741098081205	-1.38934367349	0.884588747551	0.120638386887	-0.385557832609	0.634372396705	0.957259349962	-0.982861344434	0.202918503107	1.15089252793	-0.565981128954	0.295670990711	1.15583913466	-0.966029661349
CD300A	-0.230940010843	-0.376810516509	-0.328824509569	-0.0536410167421	1.85178339567	-0.385409485388	-0.324306527206	-0.385291447143	-0.317340115709	-0.368713110015	-0.372931396957	-0.198814914448	-0.447556640334	-0.357643533841	-0.340932089203	-0.359220457104	-0.314621773737	-0.310747825691	-0.0325455393264	-0.38689723661	-0.40400410544	-0.381376275159	4.21864494355	-0.351481990578	3.13172892495	0.8422224741	-0.372358889557	-0.30910660421	-0.519210140583	-0.410975878967	-0.399126354932	-0.397253827033	-0.333679697151	-0.453855811911	-0.337134978857	0.618163370087	-0.386705887656	-0.37583674588	-0.44350309375	-0.364389222619	-0.464020171764	3.13607634713	-0.238871500506	-0.341132655843	-0.270763572357	-0.479292114505	-0.410566700871	1.20052312663	-0.293824851919	-0.367483363714
CEP112	0.00867779487407	0.346703979618	-0.517436374408	-0.754662710223	-1.3961634998	-0.233382315274	-1.09582521253	0.481148726972	-0.714608590578	1.33255391487	0.0299150200316	1.34177575032	0.28609563895	1.17815679538	1.08082463642	0.222184609543	-0.698645096544	0.238908011011	-0.16849306216	3.09288109586	-1.03316437342	0.600451701433	-1.30502417218	-0.833502336587	-1.3236362881	-0.679398238996	0.956779092389	0.887944186366	0.651876123224	0.716767688586	-1.10688611166	0.849546349915	0.207177307368	0.0315451450319	-1.5039270124	-0.777549470387	-0.949067709779	0.762226631715	2.26341797951	-0.303921824406	-0.0434337539498	-1.57185711891	-0.267535029594	-0.830472505481	1.49449365287	0.0830771538738	0.443788012357	0.107395199428	-1.29997489841	-0.287744492147
